meter,Date,t_kWh
MH02,2020-07-01,33.12600000000001
MH02,2020-07-02,39.26499999999996
MH02,2020-07-03,39.325999999999915
MH02,2020-07-04,44.20699999999995
MH02,2020-07-05,38.798000000000016
MH02,2020-07-06,36.64400000000004
MH02,2020-07-07,35.58300000000003
MH02,2020-07-08,31.531000000000013
MH02,2020-07-09,31.812000000000026
MH02,2020-07-10,33.84700000000003
MH02,2020-07-11,34.606000000000044
MH02,2020-07-12,32.12900000000002
MH02,2020-07-13,34.13500000000002
MH02,2020-07-14,34.18299999999998
MH02,2020-07-15,31.128000000000007
MH02,2020-07-16,27.26200000000007
MH02,2020-07-17,38.608000000000004
MH02,2020-07-18,39.49199999999995
MH02,2020-07-19,33.969000000000065
MH02,2020-07-20,35.967999999999975
MH02,2020-07-21,29.67399999999997
MH02,2020-07-22,27.40400000000002
MH02,2020-07-23,32.49800000000002
MH02,2020-07-24,29.42100000000001
MH02,2020-07-25,30.230999999999987
MH02,2020-07-26,34.054000000000066
MH02,2020-07-27,35.65499999999998
MH02,2020-07-28,37.03699999999995
MH02,2020-07-29,33.87500000000001
MH02,2020-07-30,35.835
MH02,2020-07-31,34.714999999999996
MH02,2020-08-01,35.667000000000016
MH02,2020-08-02,40.2309999999999
MH02,2020-08-03,39.64799999999995
MH02,2020-08-04,33.840000000000046
MH02,2020-08-05,30.272999999999968
MH02,2020-08-06,32.61499999999999
MH02,2020-08-07,29.68899999999999
MH02,2020-08-08,37.70000000000002
MH02,2020-08-09,33.74300000000003
MH02,2020-08-10,33.27699999999994
MH02,2020-08-11,34.51800000000002
MH02,2020-08-12,34.31500000000004
MH02,2020-08-13,35.83800000000004
MH02,2020-08-14,31.240999999999968
MH02,2020-08-15,34.727999999999994
MH02,2020-08-16,38.02399999999996
MH02,2020-08-17,40.14999999999991
MH02,2020-08-18,31.825000000000035
MH02,2020-08-19,33.449999999999946
MH02,2020-08-20,28.41899999999995
MH02,2020-08-21,29.16500000000001
MH02,2020-08-22,31.080000000000027
MH02,2020-08-23,28.477000000000018
MH02,2020-08-24,31.04499999999998
MH02,2020-08-25,30.647000000000013
MH02,2020-08-26,35.62499999999997
MH02,2020-08-27,33.16799999999999
MH02,2020-08-28,32.845
MH02,2020-08-29,27.861999999999995
MH02,2020-08-30,17.901999999999997
MH02,2020-08-31,23.46000000000003
MH02,2020-09-01,31.811000000000003
MH02,2020-09-02,29.480000000000047
MH02,2020-09-03,33.65799999999999
MH02,2020-09-04,30.927000000000003
MH02,2020-09-05,29.621999999999996
MH02,2020-09-06,26.925000000000026
MH02,2020-09-07,34.38200000000002
MH02,2020-09-08,32.64599999999996
MH02,2020-09-09,31.575000000000017
MH02,2020-09-10,35.28000000000003
MH02,2020-09-11,29.704999999999984
MH02,2020-09-12,38.11799999999999
MH02,2020-09-13,36.14400000000003
MH02,2020-09-17,36.91300000000002
MH02,2020-09-18,40.864999999999974
MH02,2020-09-20,27.721999999999998
MH02,2020-09-21,29.452000000000055
MH02,2020-09-22,30.3430000000001
MH02,2020-09-23,30.358000000000043
MH02,2020-09-24,28.412999999999997
MH02,2020-09-25,29.076000000000008
MH02,2020-09-26,28.552000000000007
MH02,2020-09-27,27.907999999999987
MH02,2020-09-28,28.802000000000014
MH02,2020-09-29,29.116000000000007
MH02,2020-10-01,33.50100000000002
MH02,2020-10-02,24.96099999999999
MH02,2020-10-03,24.68900000000001
MH02,2020-10-04,24.276999999999976
MH02,2020-10-05,21.076999999999984
MH02,2020-10-06,20.522999999999996
MH02,2020-10-07,18.089999999999954
MH02,2020-10-08,17.958000000000006
MH02,2020-10-09,21.165999999999983
MH02,2020-10-10,21.652999999999974
MH02,2020-10-11,18.039999999999974
MH02,2020-10-12,17.494999999999976
MH02,2020-10-13,19.431999999999984
MH02,2020-10-14,19.439999999999984
MH02,2020-10-15,12.918999999999995
MH02,2020-10-16,20.264999999999958
MH02,2020-10-17,20.65799999999996
MH02,2020-10-18,20.451999999999963
MH02,2020-10-19,18.304999999999982
MH02,2020-10-20,13.902999999999993
MH02,2020-10-21,20.36699999999999
MH02,2020-10-22,20.02799999999999
MH02,2020-10-23,14.930000000000009
MH02,2020-10-24,15.920999999999996
MH02,2020-10-25,15.06799999999999
MH02,2020-10-26,12.920999999999973
MH02,2020-10-27,13.226999999999975
MH02,2020-10-28,13.19899999999998
MH02,2020-10-29,10.203999999999992
MH02,2020-10-30,7.646999999999987
MH02,2020-10-31,7.494999999999987
MH02,2020-11-01,7.260999999999985
MH02,2020-11-02,7.904999999999971
MH03,2019-05-12,5.621999999999982
MH03,2019-05-13,5.50699999999998
MH03,2019-05-14,5.505999999999983
MH03,2019-05-15,5.495999999999992
MH03,2019-05-16,5.744999999999993
MH03,2019-05-17,4.83699999999999
MH03,2019-05-18,5.465999999999989
MH03,2019-05-19,6.768999999999979
MH03,2019-05-20,8.726999999999986
MH03,2019-05-21,6.633999999999999
MH03,2019-05-22,7.800999999999985
MH03,2019-05-23,5.450999999999984
MH03,2019-05-24,6.846999999999983
MH03,2019-05-25,6.427999999999996
MH03,2019-05-26,6.345999999999983
MH03,2019-05-27,7.437999999999961
MH03,2019-05-28,5.894999999999976
MH03,2019-05-29,8.679999999999975
MH03,2019-05-30,9.102999999999968
MH03,2019-05-31,8.276000000000002
MH03,2019-06-01,8.102999999999989
MH03,2019-06-02,7.613999999999997
MH03,2019-06-03,7.929999999999986
MH03,2019-06-04,8.343999999999975
MH03,2019-06-05,7.928999999999985
MH03,2019-06-06,8.381999999999985
MH03,2019-06-07,8.193999999999985
MH03,2019-06-08,8.137999999999996
MH03,2019-06-09,7.642999999999979
MH03,2019-06-10,7.991999999999989
MH03,2019-06-11,7.604999999999983
MH03,2019-06-12,5.039999999999982
MH03,2019-06-13,5.022999999999985
MH03,2019-06-14,5.427999999999983
MH03,2019-06-15,8.203999999999995
MH03,2019-06-16,6.16999999999998
MH03,2019-06-17,8.185000000000004
MH03,2019-06-18,8.331999999999988
MH03,2019-06-19,5.301999999999982
MH03,2019-06-20,5.4349999999999925
MH03,2019-06-21,7.273999999999998
MH03,2019-06-22,8.41399999999999
MH03,2019-06-23,6.354999999999998
MH03,2019-06-24,7.636999999999988
MH03,2019-06-25,6.3539999999999806
MH03,2019-06-26,6.565999999999983
MH03,2019-06-27,7.405999999999972
MH03,2019-06-28,8.844999999999976
MH03,2019-06-29,9.287999999999982
MH03,2019-06-30,9.608999999999977
MH03,2019-07-01,8.29899999999998
MH03,2019-07-02,9.702999999999976
MH03,2019-07-03,8.961999999999989
MH03,2019-07-04,9.28299999999998
MH03,2019-07-05,0.03
MH03,2019-07-06,6.431999999999995
MH03,2019-07-07,4.622999999999997
MH03,2019-07-08,7.528999999999991
MH03,2019-07-09,6.385999999999991
MH03,2019-07-12,9.74899999999999
MH03,2019-07-13,8.135999999999987
MH03,2019-07-14,6.029999999999979
MH03,2019-07-15,4.818999999999976
MH03,2019-07-16,4.889999999999998
MH03,2019-07-17,5.286999999999981
MH03,2019-07-18,5.238999999999984
MH03,2019-07-19,4.754999999999979
MH03,2019-07-20,7.326999999999985
MH03,2019-07-21,5.37599999999998
MH03,2019-07-22,5.729999999999986
MH03,2019-07-23,5.746999999999989
MH03,2019-07-24,7.313999999999976
MH03,2019-07-25,5.062999999999983
MH03,2019-07-26,5.528999999999982
MH03,2019-07-27,7.018999999999983
MH03,2019-07-28,7.6769999999999845
MH03,2019-07-29,7.2969999999999775
MH03,2019-07-30,7.195999999999989
MH03,2019-07-31,7.489999999999984
MH03,2019-08-01,8.306999999999988
MH03,2019-08-02,6.568999999999989
MH03,2019-08-03,5.827999999999989
MH03,2019-08-04,5.9169999999999865
MH03,2019-08-05,5.5489999999999835
MH03,2019-08-06,4.514999999999989
MH03,2019-08-07,4.689999999999985
MH03,2019-08-08,0.0
MH03,2019-08-09,0.0
MH03,2019-08-10,0.0
MH03,2019-08-11,0.0
MH03,2019-08-12,0.0
MH03,2019-08-13,0.0
MH03,2019-08-14,0.0
MH03,2019-08-15,0.0
MH03,2019-08-16,0.0
MH03,2019-08-17,0.0
MH03,2019-08-18,0.0
MH03,2019-08-20,0.0
MH03,2019-08-21,0.0
MH03,2019-08-22,0.0
MH03,2019-08-23,0.0
MH03,2019-08-24,0.0
MH03,2019-08-25,0.0
MH03,2019-08-26,0.0
MH03,2019-08-27,0.0
MH03,2019-08-28,0.0
MH03,2019-08-29,0.0
MH03,2019-08-30,0.0
MH03,2019-08-31,0.0
MH03,2019-09-01,4.6060000000000025
MH03,2019-09-02,4.6990000000000025
MH03,2019-09-03,0.0
MH03,2019-09-04,0.0
MH03,2019-09-05,0.0
MH03,2019-09-06,0.0
MH03,2019-09-07,0.0
MH03,2019-09-08,2.354
MH03,2019-09-09,0.0
MH03,2019-09-10,0.0
MH03,2019-09-11,0.0
MH03,2019-09-12,0.0
MH03,2019-09-13,0.0
MH03,2019-09-14,0.0
MH03,2019-09-15,0.0
MH03,2019-09-16,0.0
MH03,2019-09-17,0.0
MH03,2019-09-18,0.0
MH03,2019-09-20,0.0
MH03,2019-09-21,0.0
MH03,2019-09-22,0.0
MH03,2019-09-23,0.0
MH03,2019-09-24,0.0
MH03,2019-09-25,0.0
MH03,2019-09-26,0.0
MH03,2019-09-27,0.0
MH03,2019-09-28,0.0
MH03,2019-09-29,0.0
MH03,2019-09-30,0.0
MH03,2019-10-01,0.0
MH03,2019-10-02,0.033
MH03,2019-10-05,0.0
MH03,2019-10-06,0.0
MH03,2019-10-07,0.0
MH03,2019-10-08,0.0
MH03,2019-10-09,0.0
MH03,2019-10-10,0.0
MH03,2019-10-11,0.0
MH03,2019-10-12,0.0
MH03,2019-10-13,0.0
MH03,2019-10-14,0.0
MH03,2019-10-15,0.0
MH03,2019-10-16,0.0
MH03,2019-10-17,0.0
MH03,2019-10-24,0.0
MH03,2019-10-25,0.0
MH03,2019-10-26,0.0
MH03,2019-10-27,0.0
MH03,2019-10-28,0.0
MH03,2019-10-29,0.0
MH03,2019-10-30,0.0
MH03,2019-10-31,0.0
MH03,2019-11-14,3.8919999999999906
MH03,2019-11-15,4.03699999999999
MH03,2019-11-16,4.223999999999983
MH03,2019-11-17,3.082999999999988
MH03,2019-11-18,4.314999999999987
MH03,2019-11-19,3.9249999999999865
MH03,2019-11-20,3.9819999999999904
MH03,2019-11-21,4.147999999999983
MH03,2019-11-22,4.017999999999984
MH03,2019-11-23,4.036999999999987
MH03,2019-11-24,3.9469999999999916
MH03,2019-11-25,5.92899999999999
MH03,2019-11-26,4.068999999999981
MH03,2019-11-27,4.003999999999987
MH03,2019-11-28,4.218999999999986
MH03,2019-11-29,4.169999999999985
MH03,2019-11-30,3.806999999999986
MH03,2019-12-01,2.6619999999999937
MH03,2019-12-02,2.4639999999999915
MH03,2019-12-03,4.083999999999983
MH03,2019-12-04,3.3609999999999878
MH03,2019-12-05,3.934999999999991
MH03,2019-12-06,4.556999999999985
MH03,2019-12-07,4.344999999999994
MH03,2019-12-08,3.542999999999988
MH03,2019-12-09,4.676999999999982
MH03,2019-12-10,4.007999999999984
MH03,2019-12-11,3.4839999999999867
MH03,2019-12-12,3.8089999999999877
MH03,2019-12-13,3.815999999999984
MH03,2019-12-14,3.95099999999998
MH03,2019-12-15,4.025999999999985
MH03,2019-12-16,2.08899999999999
MH03,2019-12-17,2.1909999999999843
MH03,2019-12-18,2.8449999999999815
MH03,2019-12-19,2.80499999999998
MH03,2019-12-20,2.7359999999999958
MH03,2019-12-21,2.047999999999984
MH03,2019-12-22,2.179999999999992
MH03,2019-12-23,2.145999999999988
MH03,2019-12-24,2.4609999999999825
MH03,2019-12-25,2.4229999999999943
MH03,2019-12-26,1.7549999999999955
MH03,2019-12-27,2.3159999999999905
MH03,2019-12-28,2.675999999999986
MH03,2019-12-29,3.0509999999999926
MH03,2020-02-07,3.2119999999999944
MH03,2020-02-08,3.1909999999999896
MH03,2020-02-09,1.732999999999994
MH03,2020-02-10,2.328999999999992
MH03,2020-02-11,3.253999999999981
MH03,2020-02-12,2.969999999999989
MH03,2020-02-13,2.682999999999988
MH03,2020-02-14,3.169999999999986
MH03,2020-02-16,3.0869999999999926
MH03,2020-02-17,3.529999999999991
MH03,2020-02-18,3.26099999999999
MH03,2020-02-19,2.5319999999999916
MH03,2020-02-20,3.414999999999994
MH03,2020-02-21,3.394999999999996
MH03,2020-02-22,3.4639999999999977
MH03,2020-02-23,2.9609999999999888
MH03,2020-02-24,2.8919999999999915
MH03,2020-02-25,2.834999999999987
MH03,2020-02-26,2.559999999999982
MH03,2020-02-27,2.1559999999999837
MH03,2020-02-28,1.5119999999999953
MH03,2020-02-29,1.9799999999999904
MH03,2020-03-02,2.5359999999999934
MH03,2020-03-03,2.1649999999999876
MH03,2020-03-04,2.5699999999999874
MH03,2020-03-06,2.91899999999999
MH03,2020-03-07,3.1339999999999906
MH03,2020-03-08,3.257999999999992
MH03,2020-03-09,3.2049999999999836
MH03,2020-03-10,2.7719999999999887
MH03,2020-03-11,2.0619999999999905
MH03,2020-03-12,2.990999999999985
MH03,2020-03-13,2.5809999999999844
MH03,2020-03-14,2.1849999999999876
MH03,2020-03-15,2.419999999999987
MH03,2020-03-16,2.4169999999999865
MH03,2020-03-17,2.82999999999999
MH03,2020-03-18,2.7979999999999854
MH03,2020-03-19,3.1229999999999873
MH03,2020-03-20,3.172999999999989
MH03,2020-03-21,3.396999999999981
MH03,2020-03-22,2.641999999999985
MH03,2020-03-23,2.7849999999999846
MH03,2020-03-24,2.991999999999989
MH03,2020-03-25,4.0529999999999875
MH03,2020-03-26,3.7569999999999917
MH03,2020-03-27,3.825999999999985
MH03,2020-03-28,3.2619999999999862
MH03,2020-03-29,4.0939999999999905
MH03,2020-03-30,3.8439999999999843
MH03,2020-03-31,3.6489999999999885
MH03,2020-04-01,3.3769999999999887
MH03,2020-04-02,3.962999999999987
MH03,2020-04-04,4.0749999999999895
MH03,2020-04-05,3.285999999999987
MH03,2020-04-06,3.3719999999999843
MH03,2020-04-07,3.5979999999999874
MH03,2020-04-08,3.818999999999983
MH03,2020-04-09,5.165999999999979
MH03,2020-04-10,4.640999999999988
MH03,2020-04-11,5.47599999999998
MH03,2020-04-12,6.715999999999976
MH03,2020-04-13,6.0839999999999765
MH03,2020-04-14,7.287999999999984
MH03,2020-04-15,6.516999999999986
MH03,2020-04-16,6.836999999999984
MH03,2020-04-17,6.5299999999999825
MH03,2020-04-18,6.687999999999984
MH03,2020-04-19,7.8879999999999875
MH03,2020-04-20,6.595999999999985
MH03,2020-04-21,6.223999999999984
MH03,2020-04-22,6.28799999999998
MH03,2020-04-23,6.135999999999989
MH03,2020-04-24,6.604999999999994
MH03,2020-04-25,5.848999999999989
MH03,2020-04-26,4.965999999999988
MH03,2020-04-27,4.519999999999987
MH03,2020-04-28,4.367999999999989
MH03,2020-04-29,4.87699999999999
MH03,2020-05-01,7.027999999999983
MH03,2020-05-02,7.880999999999984
MH03,2020-05-03,6.996999999999989
MH03,2020-05-04,7.287999999999975
MH03,2020-05-06,7.618999999999984
MH03,2020-05-07,5.840999999999989
MH03,2020-05-10,6.381999999999984
MH03,2020-05-11,5.1699999999999795
MH03,2020-05-12,7.518999999999981
MH03,2020-05-13,6.842999999999975
MH03,2020-05-16,6.665999999999989
MH03,2020-05-17,8.310999999999991
MH03,2020-05-18,9.051999999999985
MH03,2020-05-19,8.681999999999988
MH03,2020-05-20,8.615999999999993
MH03,2020-05-21,8.374999999999988
MH03,2020-05-22,8.27999999999998
MH03,2020-05-23,10.145999999999985
MH03,2020-05-24,9.716999999999977
MH03,2020-05-25,8.783999999999978
MH03,2020-07-06,8.029999999999976
MH03,2020-07-07,8.950999999999977
MH03,2020-07-08,12.043999999999999
MH03,2020-07-09,11.784999999999986
MH03,2020-07-10,10.611999999999986
MH03,2020-07-11,11.525999999999987
MH03,2020-07-12,11.16399999999998
MH03,2020-07-13,11.129
MH03,2020-07-14,10.337999999999976
MH03,2020-07-17,9.110999999999988
MH03,2020-07-20,8.666999999999977
MH03,2020-07-21,8.174999999999981
MH03,2020-07-22,9.196999999999989
MH03,2020-07-23,10.290999999999991
MH03,2020-07-24,13.204999999999991
MH03,2020-09-03,11.040999999999977
MH03,2020-09-04,12.771
MH03,2020-09-05,11.14199999999999
MH03,2020-09-06,11.207999999999986
MH03,2020-09-07,12.071999999999994
MH03,2020-09-08,12.387999999999987
MH03,2020-09-09,12.564999999999996
MH03,2020-09-10,13.244999999999997
MH03,2020-09-11,11.587999999999983
MH03,2020-09-12,12.29499999999998
MH03,2020-09-13,14.356000000000007
MH03,2020-09-17,15.27199999999998
MH03,2020-09-18,15.075999999999997
MH03,2020-09-20,14.439999999999984
MH03,2020-09-21,14.08699999999999
MH03,2020-09-22,14.423999999999966
MH03,2020-09-23,18.18300000000001
MH03,2020-09-24,13.771999999999997
MH03,2020-09-25,14.074999999999985
MH03,2020-09-26,10.950999999999981
MH03,2020-09-29,10.98999999999998
MH03,2020-09-30,10.855999999999975
MH03,2020-10-01,8.83999999999998
MH03,2020-10-02,9.932999999999982
MH03,2020-10-03,8.54599999999998
MH03,2020-10-04,7.921999999999982
MH03,2020-10-05,8.379999999999999
MH03,2020-10-06,7.980999999999985
MH03,2020-10-07,8.32099999999999
MH03,2020-10-08,8.079999999999988
MH03,2020-10-09,7.539999999999994
MH03,2020-10-10,7.566999999999983
MH03,2020-10-11,8.488999999999972
MH03,2020-10-12,8.22099999999998
MH03,2020-10-13,9.535999999999987
MH03,2020-10-14,9.15799999999999
MH03,2020-10-15,7.613999999999976
MH03,2020-10-16,7.855999999999983
MH03,2020-10-17,9.247999999999983
MH03,2020-10-18,8.709999999999994
MH03,2020-10-19,8.060999999999975
MH03,2020-10-20,6.971999999999979
MH03,2020-10-21,6.157999999999989
MH03,2020-10-22,5.972999999999977
MH03,2020-10-23,5.798999999999981
MH03,2020-10-24,4.951999999999989
MH03,2020-10-25,6.166999999999991
MH03,2020-10-26,5.429999999999982
MH03,2020-10-27,4.978999999999985
MH03,2020-10-28,4.908999999999983
MH03,2020-10-29,4.227999999999989
MH03,2020-10-30,4.448999999999978
MH03,2020-10-31,4.111999999999987
MH03,2020-11-01,3.9669999999999894
MH03,2020-11-02,4.04899999999999
MH03,2020-11-03,3.622999999999983
MH03,2020-11-04,3.634999999999986
MH03,2020-11-05,3.7049999999999916
MH03,2020-11-06,3.749999999999995
MH03,2020-11-07,3.897999999999989
MH03,2020-11-08,4.162999999999983
MH03,2020-11-09,4.7379999999999916
MH03,2020-11-10,4.536999999999985
MH03,2020-11-11,4.295999999999983
MH03,2020-11-12,4.271999999999989
MH03,2020-11-13,4.908999999999987
MH03,2020-11-14,3.98799999999998
MH03,2020-11-15,3.069999999999981
MH03,2020-11-16,2.413999999999988
MH03,2020-11-17,1.9799999999999889
MH03,2020-11-18,1.9999999999999876
MH03,2020-11-19,2.579999999999991
MH03,2020-12-19,3.26499999999999
MH03,2020-12-20,3.3919999999999937
MH03,2020-12-21,3.5449999999999924
MH03,2020-12-22,3.460999999999986
MH03,2020-12-23,3.5079999999999854
MH03,2020-12-24,3.1709999999999856
MH03,2020-12-25,2.179999999999984
MH03,2020-12-26,1.8099999999999887
MH03,2020-12-27,1.7889999999999913
MH03,2020-12-28,2.15799999999999
MH03,2020-12-29,2.8789999999999885
MH03,2020-12-30,3.411999999999987
MH03,2020-12-31,3.4849999999999905
MH03,2021-01-01,3.147999999999984
MH03,2021-01-02,4.1839999999999815
MH03,2021-01-03,2.463999999999992
MH03,2021-01-05,4.964999999999969
MH03,2021-01-06,3.7419999999999862
MH03,2021-01-07,3.8119999999999887
MH03,2021-01-08,3.94599999999999
MH03,2021-01-09,3.4599999999999915
MH03,2021-01-10,2.23999999999999
MH03,2021-01-11,3.7079999999999944
MH03,2021-01-12,3.9299999999999953
MH03,2021-01-13,3.9469999999999885
MH03,2021-01-14,3.528999999999991
MH03,2021-01-15,2.069999999999989
MH03,2021-01-16,3.7289999999999934
MH03,2021-01-17,2.450999999999984
MH03,2021-01-18,3.7169999999999934
MH03,2021-01-19,3.7149999999999848
MH03,2021-01-20,4.30999999999999
MH03,2021-01-21,3.626999999999991
MH03,2021-01-22,2.0979999999999874
MH03,2021-01-23,2.058999999999988
MH03,2021-01-24,1.8179999999999925
MH03,2021-01-25,2.500999999999995
MH03,2021-01-26,4.017999999999993
MH03,2021-01-27,3.2469999999999852
MH03,2021-01-28,3.5769999999999906
MH03,2021-01-29,3.552999999999988
MH03,2021-01-30,3.4389999999999876
MH03,2021-01-31,3.624999999999982
MH03,2021-02-01,4.080999999999997
MH03,2021-02-02,4.10699999999999
MH03,2021-02-03,3.462999999999989
MH03,2021-02-04,4.110999999999992
MH03,2021-02-05,4.054999999999998
MH03,2021-02-06,4.272999999999979
MH03,2021-02-07,3.540999999999985
MH03,2021-02-08,3.699999999999987
MH03,2021-02-09,3.7579999999999942
MH03,2021-02-11,2.001999999999992
MH03,2021-02-12,2.3289999999999917
MH03,2021-02-13,2.892999999999982
MH03,2021-02-14,2.2309999999999874
MH03,2021-02-15,2.5419999999999896
MH03,2021-02-16,3.3069999999999844
MH03,2021-02-17,2.236999999999988
MH03,2021-02-18,1.877999999999992
MH06,2019-05-01,11.460999999999984
MH06,2019-05-02,9.204999999999998
MH06,2019-05-03,9.529000000000003
MH06,2019-05-04,9.207999999999982
MH06,2019-05-05,13.51599999999999
MH06,2019-05-06,11.450999999999999
MH06,2019-05-07,10.648000000000003
MH06,2019-05-08,10.395999999999985
MH06,2019-05-09,10.014999999999995
MH06,2019-05-10,10.36299999999998
MH06,2019-05-11,10.225999999999996
MH06,2019-05-12,10.80399999999999
MH06,2019-05-13,10.497999999999992
MH06,2019-05-14,9.690999999999994
MH06,2019-05-15,11.105999999999977
MH06,2019-05-16,10.783999999999985
MH06,2019-05-17,7.243999999999981
MH06,2019-05-18,6.150999999999978
MH06,2019-05-19,9.967
MH06,2019-05-20,8.115999999999985
MH06,2019-05-21,8.988999999999994
MH06,2019-05-22,9.910999999999992
MH06,2019-05-23,7.703999999999988
MH06,2019-05-24,7.892999999999984
MH06,2019-05-25,9.216999999999999
MH06,2019-05-26,10.045999999999985
MH06,2019-05-27,8.958999999999994
MH06,2019-05-28,10.461999999999998
MH06,2019-05-29,9.899999999999991
MH06,2019-05-30,10.05899999999999
MH06,2019-05-31,10.490999999999985
MH06,2019-06-01,12.276999999999973
MH06,2019-06-02,12.552000000000001
MH06,2019-06-03,10.920999999999987
MH06,2019-06-04,11.044999999999982
MH06,2019-06-05,13.312999999999995
MH06,2019-06-06,11.55799999999999
MH06,2019-06-07,12.004999999999983
MH06,2019-06-08,11.372999999999983
MH06,2019-06-09,11.201000000000004
MH06,2019-06-10,10.488999999999987
MH06,2019-06-11,12.005999999999982
MH06,2019-06-12,11.332
MH06,2019-06-13,12.215
MH06,2019-06-14,11.862999999999989
MH06,2019-06-15,11.964999999999995
