meter_id,timestamp,consumption,voltage,current,meter_type
MH02,2019-09-26,14.423,215.7,2.786,residential
MH02,2019-09-27,15.656,218.08,2.991,residential
MH02,2019-09-28,11.8,225.03,2.185,residential
MH02,2019-09-29,13.343,217.12,2.561,residential
MH02,2019-09-30,9.793,224.18,1.82,residential
MH02,2019-10-01,15.208,214.35,2.956,residential
MH02,2019-10-02,19.277,222.65,3.607,residential
MH02,2019-10-05,9.392,227.21,1.722,residential
MH02,2019-10-06,13.206,207.64,2.65,residential
MH02,2019-10-07,9.046,216.02,1.745,residential
MH02,2019-10-08,13.695,222.89,2.56,residential
MH02,2019-10-09,12.462,218.98,2.371,residential
MH02,2019-10-10,12.384,221.86,2.326,residential
MH02,2019-10-11,12.803,216.98,2.459,residential
MH02,2019-10-12,8.89,220.43,1.68,residential
MH02,2019-10-13,9.699,219.22,1.843,residential
MH02,2019-10-14,16.501,225.84,3.044,residential
MH02,2019-10-15,14.861,221.27,2.798,residential
MH02,2019-10-16,11.34,221.69,2.131,residential
MH02,2019-10-17,14.373,217.94,2.748,residential
MH02,2019-10-24,7.973,217.56,1.527,residential
MH02,2019-10-25,7.99,217.84,1.528,residential
MH02,2019-10-26,8.494,221.97,1.594,residential
MH02,2019-10-27,7.725,217.9,1.477,residential
MH02,2019-10-28,7.64,221.45,1.437,residential
MH02,2019-10-29,8.117,230.38,1.468,residential
MH02,2019-10-30,8.012,224.36,1.488,residential
MH02,2019-10-31,4.725,218.37,0.902,residential
MH02,2019-11-01,6.136,226.01,1.131,residential
MH02,2019-11-02,10.8,217.96,2.065,residential
MH02,2019-11-03,8.896,209.81,1.767,residential
MH02,2019-11-04,7.076,214.96,1.372,residential
MH02,2019-11-05,9.823,210.65,1.943,residential
MH02,2019-11-06,6.833,218.24,1.305,residential
MH02,2019-11-07,4.938,220.09,0.935,residential
MH02,2019-11-08,6.515,228.38,1.189,residential
MH02,2019-11-09,5.67,221.63,1.066,residential
MH02,2019-11-10,6.034,218.9,1.149,residential
MH02,2019-11-11,5.201,224.15,0.967,residential
MH02,2019-11-12,5.174,208.94,1.032,residential
MH02,2019-11-13,5.447,221.18,1.026,residential
MH02,2019-11-14,3.451,223.85,0.642,residential
MH02,2019-11-16,8.528,212.61,1.671,residential
MH02,2019-11-17,8.11,225.72,1.497,residential
MH02,2019-11-19,10.673,221.69,2.006,residential
MH02,2019-11-20,12.046,217.92,2.303,residential
MH02,2019-11-21,15.115,223.16,2.822,residential
MH02,2019-11-22,19.622,231.35,3.534,residential
MH02,2019-11-24,21.543,220.91,4.063,residential
MH02,2019-11-25,19.179,221.24,3.612,residential
MH02,2019-11-26,14.493,217.7,2.774,residential
MH02,2019-11-27,10.88,215.75,2.101,residential
MH02,2019-11-29,5.544,224.15,1.031,residential
MH02,2019-11-30,7.368,215.72,1.423,residential
MH02,2019-12-01,5.965,220.36,1.128,residential
MH02,2019-12-03,3.806,217.61,0.729,residential
MH02,2019-12-04,3.679,222.39,0.689,residential
MH02,2019-12-05,4.011,221.67,0.754,residential
MH02,2019-12-06,4.337,225.19,0.802,residential
MH02,2019-12-07,3.823,217.45,0.733,residential
MH02,2019-12-08,3.987,218.65,0.76,residential
MH02,2019-12-09,3.926,215.11,0.76,residential
MH02,2019-12-10,3.635,217.78,0.695,residential
MH02,2019-12-11,2.625,221.89,0.493,residential
MH02,2019-12-12,3.133,223.78,0.583,residential
MH02,2019-12-14,2.906,215.39,0.562,residential
MH02,2019-12-15,3.015,224.35,0.56,residential
MH02,2019-12-16,2.787,226.78,0.512,residential
MH02,2019-12-17,2.867,222.07,0.538,residential
MH02,2019-12-18,4.1,229.38,0.745,residential
MH02,2019-12-19,1.813,216.13,0.35,residential
MH02,2019-12-24,2.963,213.78,0.578,residential
MH02,2019-12-25,2.685,211.11,0.53,residential
MH02,2019-12-26,2.876,227.48,0.527,residential
MH02,2019-12-28,2.512,223.27,0.469,residential
MH02,2019-12-29,3.632,219.72,0.689,residential
MH02,2019-12-30,2.261,221.4,0.426,residential
MH02,2019-12-31,3.845,214.37,0.747,residential
MH02,2020-01-01,3.092,232.23,0.555,residential
MH02,2020-01-02,2.797,220.65,0.528,residential
MH02,2020-01-03,3.389,220.55,0.64,residential
MH02,2020-01-04,3.657,223.63,0.681,residential
MH02,2020-01-08,2.552,222.41,0.478,residential
MH02,2020-01-10,4.022,221.12,0.758,residential
MH02,2020-01-11,3.852,216.05,0.743,residential
MH02,2020-01-12,2.59,222.36,0.485,residential
MH02,2020-01-13,2.317,229.41,0.421,residential
MH02,2020-01-15,4.057,226.73,0.746,residential
MH02,2020-01-17,1.668,227.97,0.305,residential
MH02,2020-01-18,3.339,217.44,0.64,residential
MH02,2020-01-19,2.375,215.05,0.46,residential
MH02,2020-01-20,1.745,219.37,0.331,residential
MH02,2020-01-21,0.999,220.28,0.189,residential
MH02,2020-01-23,2.345,225.47,0.433,residential
MH02,2020-01-24,2.893,211.54,0.57,residential
MH02,2020-01-25,2.405,227.65,0.44,residential
MH02,2020-01-26,2.179,219.21,0.414,residential
MH02,2020-02-01,2.741,217.87,0.524,residential
MH02,2020-02-05,4.195,214.94,0.813,residential
MH02,2020-02-06,4.33,211.73,0.852,residential
MH02,2020-02-07,3.586,224.12,0.667,residential
MH02,2020-02-08,4.707,220.37,0.89,residential
MH02,2020-02-09,3.693,213.55,0.721,residential
MH02,2020-02-10,3.05,213.52,0.595,residential
MH02,2020-02-11,3.917,218.32,0.748,residential
MH02,2020-02-12,2.84,228.35,0.518,residential
MH02,2020-02-13,3.876,218.7,0.738,residential
MH02,2020-02-14,3.926,212.48,0.77,residential
MH02,2020-02-16,3.949,218.77,0.752,residential
MH02,2020-02-17,4.532,218.64,0.864,residential
MH02,2020-02-18,7.991,206.52,1.612,residential
MH02,2020-02-19,7.103,219.73,1.347,residential
MH02,2020-02-20,3.835,218.85,0.73,residential
MH02,2020-02-21,4.193,223.48,0.782,residential
MH02,2020-02-22,3.844,229.24,0.699,residential
MH02,2020-02-23,3.819,225.63,0.705,residential
MH02,2020-02-24,3.077,218.66,0.586,residential
MH02,2020-02-28,4.783,214.47,0.929,residential
MH02,2020-02-29,4.189,232.87,0.75,residential
MH02,2020-03-02,5.371,220.3,1.016,residential
MH02,2020-03-03,6.151,220.07,1.165,residential
MH02,2020-03-04,5.26,219.88,0.997,residential
MH02,2020-03-08,4.731,220.99,0.892,residential
MH02,2020-03-09,4.383,219.28,0.833,residential
MH02,2020-03-10,5.562,217.13,1.067,residential
MH02,2020-03-11,5.825,217.27,1.117,residential
MH02,2020-03-12,5.755,219.84,1.091,residential
MH02,2020-04-12,14.93,217.28,2.863,residential
MH02,2020-04-13,19.371,216.44,3.729,residential
MH02,2020-04-14,19.222,220.53,3.632,residential
MH02,2020-04-15,19.234,218.73,3.664,residential
MH02,2020-04-16,20.775,227.52,3.805,residential
MH02,2020-04-17,18.712,206.75,3.771,residential
MH02,2020-04-18,22.436,225.46,4.146,residential
MH02,2020-04-19,20.774,226.23,3.826,residential
MH02,2020-04-20,19.239,209.63,3.824,residential
MH02,2020-04-21,14.136,218.29,2.698,residential
MH02,2020-04-22,15.784,218.14,3.015,residential
MH02,2020-04-23,16.59,212.96,3.246,residential
MH02,2020-04-24,20.584,216.11,3.969,residential
MH02,2020-04-25,19.374,214.45,3.764,residential
MH02,2020-04-26,17.383,228.76,3.166,residential
MH02,2020-04-27,15.606,224.68,2.894,residential
MH02,2020-04-28,14.169,226.36,2.608,residential
MH02,2020-04-29,17.374,223.61,3.237,residential
MH02,2020-04-30,20.144,214.35,3.916,residential
MH02,2020-05-01,18.505,217.38,3.547,residential
MH02,2020-05-02,19.672,222.45,3.685,residential
MH02,2020-05-03,22.248,213.89,4.334,residential
MH02,2020-05-04,17.315,223.56,3.227,residential
MH02,2020-05-05,22.344,218.8,4.255,residential
MH02,2020-05-06,20.483,218.13,3.913,residential
MH02,2020-05-07,20.081,223.55,3.743,residential
MH02,2020-05-08,22.593,222.22,4.236,residential
MH02,2020-05-09,20.178,218.2,3.853,residential
MH02,2020-05-10,22.254,225.8,4.107,residential
MH02,2020-05-11,22.142,214.59,4.299,residential
MH02,2020-05-12,23.852,223.08,4.455,residential
MH02,2020-05-13,19.806,222.97,3.701,residential
MH02,2020-05-16,21.92,218.45,4.181,residential
MH02,2020-05-17,27.295,221.63,5.131,residential
MH02,2020-05-18,24.872,213.74,4.849,residential
MH02,2020-05-19,27.114,224.62,5.03,residential
MH02,2020-05-20,29.542,219.08,5.619,residential
MH02,2020-05-21,29.903,217.39,5.731,residential
MH02,2020-05-22,33.335,225.25,6.166,residential
MH02,2020-05-23,39.242,216.48,7.553,residential
MH02,2020-05-24,40.191,212.96,7.864,residential
MH02,2020-05-25,35.158,212.22,6.903,residential
MH02,2020-06-04,20.243,223.03,3.782,residential
MH02,2020-06-05,20.63,213.6,4.024,residential
MH02,2020-06-06,20.596,228.77,3.751,residential
MH02,2020-06-07,23.089,209.59,4.59,residential
MH02,2020-06-08,25.922,228.48,4.727,residential
MH02,2020-06-09,34.964,221.06,6.59,residential
MH02,2020-06-10,33.268,219.52,6.315,residential
MH02,2020-06-11,38.906,217.28,7.461,residential
MH02,2020-06-12,39.31,222.0,7.378,residential
MH02,2020-06-13,34.682,219.81,6.574,residential
MH02,2020-06-14,37.024,225.52,6.84,residential
MH02,2020-06-15,43.963,220.57,8.305,residential
MH02,2020-06-16,48.217,220.75,9.101,residential
MH02,2020-06-17,42.49,218.18,8.114,residential
MH02,2020-06-18,43.214,219.72,8.195,residential
MH02,2020-06-19,44.953,221.54,8.455,residential
MH02,2020-06-20,40.512,211.45,7.983,residential
MH02,2020-06-21,39.347,213.26,7.688,residential
MH02,2020-06-22,36.859,223.72,6.865,residential
MH02,2020-06-23,33.263,220.85,6.276,residential
MH02,2020-06-24,34.001,219.08,6.467,residential
MH02,2020-06-25,39.695,220.09,7.515,residential
MH02,2020-06-26,34.115,221.74,6.41,residential
MH02,2020-06-27,36.936,217.3,7.082,residential
MH02,2020-06-28,32.339,216.11,6.235,residential
MH02,2020-06-30,39.959,220.98,7.534,residential
MH02,2020-07-01,33.126,215.11,6.416,residential
MH02,2020-07-02,39.265,222.04,7.368,residential
MH02,2020-07-03,39.326,211.49,7.748,residential
MH02,2020-07-04,44.207,225.15,8.181,residential
MH02,2020-07-05,38.798,222.36,7.27,residential
MH02,2020-07-06,36.644,221.28,6.9,residential
MH02,2020-07-07,35.583,224.91,6.592,residential
MH02,2020-07-08,31.531,228.33,5.754,residential
MH02,2020-07-09,31.812,225.07,5.889,residential
MH02,2020-07-10,33.847,210.8,6.69,residential
MH02,2020-07-11,34.606,213.6,6.751,residential
MH02,2020-07-12,32.129,216.88,6.173,residential
MH02,2020-07-13,34.135,220.13,6.461,residential
MH02,2020-07-14,34.183,222.59,6.399,residential
MH02,2020-07-15,31.128,216.37,5.994,residential
MH02,2020-07-16,27.262,220.93,5.142,residential
MH02,2020-07-17,38.608,216.22,7.44,residential
MH02,2020-07-18,39.492,216.94,7.585,residential
MH02,2020-07-19,33.969,212.97,6.646,residential
MH02,2020-07-20,35.968,215.38,6.958,residential
MH02,2020-07-21,29.674,213.24,5.798,residential
MH02,2020-07-22,27.404,215.12,5.308,residential
MH02,2020-07-23,32.498,225.27,6.011,residential
MH02,2020-07-24,29.421,215.25,5.695,residential
MH02,2020-07-25,30.231,233.16,5.402,residential
MH02,2020-07-26,34.054,222.47,6.378,residential
MH02,2020-07-27,35.655,220.92,6.725,residential
MH02,2020-07-28,37.037,215.71,7.154,residential
MH02,2020-07-29,33.875,223.5,6.315,residential
MH02,2020-07-30,35.835,217.12,6.877,residential
MH02,2020-07-31,34.715,220.61,6.557,residential
MH02,2020-08-01,35.667,232.8,6.384,residential
MH02,2020-08-02,40.231,219.52,7.636,residential
MH02,2020-08-03,39.648,225.75,7.318,residential
MH02,2020-08-04,33.84,216.48,6.513,residential
MH02,2020-08-05,30.273,219.83,5.738,residential
MH02,2020-08-06,32.615,228.85,5.938,residential
MH02,2020-08-07,29.689,216.87,5.704,residential
MH02,2020-08-08,37.7,229.06,6.858,residential
MH02,2020-08-09,33.743,223.54,6.29,residential
MH02,2020-08-10,33.277,217.19,6.384,residential
MH02,2020-08-11,34.518,223.16,6.445,residential
MH02,2020-08-12,34.315,224.86,6.359,residential
MH02,2020-08-13,35.838,223.11,6.693,residential
MH02,2020-08-14,31.241,212.15,6.136,residential
MH02,2020-08-15,34.728,216.36,6.688,residential
MH02,2020-08-16,38.024,218.76,7.242,residential
MH02,2020-08-17,40.15,219.63,7.617,residential
MH02,2020-08-18,31.825,223.1,5.944,residential
MH02,2020-08-19,33.45,220.89,6.31,residential
MH02,2020-08-20,28.419,213.32,5.551,residential
MH02,2020-08-21,29.165,221.9,5.476,residential
MH02,2020-08-22,31.08,223.05,5.806,residential
MH02,2020-08-23,28.477,222.8,5.326,residential
MH02,2020-08-24,31.045,225.4,5.739,residential
MH02,2020-08-25,30.647,224.17,5.696,residential
MH02,2020-08-26,35.625,222.3,6.677,residential
MH02,2020-08-27,33.168,219.65,6.292,residential
MH02,2020-08-28,32.845,211.7,6.465,residential
MH02,2020-08-29,27.862,222.15,5.226,residential
MH02,2020-08-30,17.902,221.04,3.375,residential
MH02,2020-08-31,23.46,221.36,4.416,residential
MH02,2020-09-01,31.811,213.62,6.205,residential
MH02,2020-09-02,29.48,214.59,5.724,residential
MH02,2020-09-03,33.658,225.27,6.225,residential
MH02,2020-09-04,30.927,219.8,5.863,residential
MH02,2020-09-05,29.622,223.41,5.525,residential
MH02,2020-09-06,26.925,220.14,5.096,residential
MH02,2020-09-07,34.382,220.15,6.507,residential
MH02,2020-09-08,32.646,224.69,6.054,residential
MH02,2020-09-09,31.575,217.42,6.051,residential
MH02,2020-09-10,35.28,220.48,6.667,residential
MH02,2020-09-11,29.705,217.69,5.686,residential
MH02,2020-09-12,38.118,217.83,7.291,residential
MH02,2020-09-13,36.144,218.45,6.894,residential
MH02,2020-09-17,36.913,221.11,6.956,residential
MH02,2020-09-18,40.865,217.61,7.825,residential
MH02,2020-09-20,27.722,226.28,5.105,residential
MH02,2020-09-21,29.452,215.53,5.694,residential
MH02,2020-09-22,30.343,219.07,5.771,residential
MH02,2020-09-23,30.358,217.8,5.808,residential
MH02,2020-09-24,28.413,227.23,5.21,residential
MH02,2020-09-25,29.076,220.98,5.482,residential
MH02,2020-09-26,28.552,225.16,5.284,residential
MH02,2020-09-27,27.908,212.57,5.47,residential
MH02,2020-09-28,28.802,221.34,5.422,residential
MH02,2020-09-29,29.116,224.45,5.405,residential
MH02,2020-10-01,33.501,220.41,6.333,residential
MH02,2020-10-02,24.961,225.33,4.616,residential
MH02,2020-10-03,24.689,217.41,4.732,residential
MH02,2020-10-04,24.277,227.05,4.455,residential
MH02,2020-10-05,21.077,231.49,3.794,residential
MH02,2020-10-06,20.523,218.19,3.919,residential
MH02,2020-10-07,18.09,217.77,3.461,residential
MH02,2020-10-08,17.958,227.27,3.292,residential
MH02,2020-10-09,21.166,227.9,3.87,residential
MH02,2020-10-10,21.653,217.39,4.15,residential
MH02,2020-10-11,18.04,217.9,3.45,residential
MH02,2020-10-12,17.495,218.59,3.335,residential
MH02,2020-10-13,19.432,213.28,3.796,residential
MH02,2020-10-14,19.44,215.41,3.76,residential
MH02,2020-10-15,12.919,214.98,2.504,residential
MH02,2020-10-16,20.265,216.16,3.906,residential
MH02,2020-10-17,20.658,219.83,3.916,residential
MH02,2020-10-18,20.452,221.17,3.853,residential
MH02,2020-10-19,18.305,227.75,3.349,residential
MH02,2020-10-20,13.903,215.01,2.694,residential
MH02,2020-10-21,20.367,224.92,3.773,residential
MH02,2020-10-22,20.028,218.93,3.812,residential
MH02,2020-10-23,14.93,219.75,2.831,residential
MH02,2020-10-24,15.921,223.37,2.97,residential
MH02,2020-10-25,15.068,214.39,2.928,residential
MH02,2020-10-26,12.921,221.91,2.426,residential
MH02,2020-10-27,13.227,220.83,2.496,residential
MH02,2020-10-28,13.199,222.46,2.472,residential
MH02,2020-10-29,10.204,221.45,1.92,residential
MH02,2020-10-30,7.647,232.28,1.372,residential
MH02,2020-10-31,7.495,216.81,1.44,residential
MH02,2020-11-01,7.261,217.35,1.392,residential
MH02,2020-11-02,7.905,216.88,1.519,residential
MH03,2019-05-12,5.622,217.22,1.078,residential
MH03,2019-05-13,5.507,216.81,1.058,residential
MH03,2019-05-14,5.506,225.95,1.015,residential
MH03,2019-05-15,5.496,227.1,1.008,residential
MH03,2019-05-16,5.745,217.15,1.102,residential
MH03,2019-05-17,4.837,215.84,0.934,residential
MH03,2019-05-18,5.466,222.36,1.024,residential
MH03,2019-05-19,6.769,217.24,1.298,residential
MH03,2019-05-20,8.727,223.16,1.629,residential
MH03,2019-05-21,6.634,221.01,1.251,residential
MH03,2019-05-22,7.801,212.42,1.53,residential
MH03,2019-05-23,5.451,227.74,0.997,residential
MH03,2019-05-24,6.847,228.98,1.246,residential
MH03,2019-05-25,6.428,216.94,1.235,residential
MH03,2019-05-26,6.346,218.06,1.213,residential
MH03,2019-05-27,7.438,221.43,1.4,residential
MH03,2019-05-28,5.895,221.67,1.108,residential
MH03,2019-05-29,8.68,223.29,1.62,residential
MH03,2019-05-30,9.103,230.05,1.649,residential
MH03,2019-05-31,8.276,219.12,1.574,residential
MH03,2019-06-01,8.103,216.01,1.563,residential
MH03,2019-06-02,7.614,213.1,1.489,residential
MH03,2019-06-03,7.93,216.35,1.527,residential
MH03,2019-06-04,8.344,219.83,1.582,residential
MH03,2019-06-05,7.929,228.97,1.443,residential
MH03,2019-06-06,8.382,217.41,1.606,residential
MH03,2019-06-07,8.194,221.12,1.544,residential
MH03,2019-06-08,8.138,219.92,1.542,residential
MH03,2019-06-09,7.643,225.94,1.409,residential
MH03,2019-06-10,7.992,232.63,1.431,residential
MH03,2019-06-11,7.605,217.35,1.458,residential
MH03,2019-06-12,5.04,217.55,0.965,residential
MH03,2019-06-13,5.023,225.22,0.929,residential
MH03,2019-06-14,5.428,223.41,1.012,residential
MH03,2019-06-15,8.204,229.23,1.491,residential
MH03,2019-06-16,6.17,222.92,1.153,residential
MH03,2019-06-17,8.185,218.2,1.563,residential
MH03,2019-06-18,8.332,222.95,1.557,residential
MH03,2019-06-19,5.302,225.54,0.98,residential
MH03,2019-06-20,5.435,224.1,1.011,residential
MH03,2019-06-21,7.274,222.54,1.362,residential
MH03,2019-06-22,8.414,225.33,1.556,residential
MH03,2019-06-23,6.355,225.85,1.172,residential
MH03,2019-06-24,7.637,226.91,1.402,residential
MH03,2019-06-25,6.354,223.24,1.186,residential
MH03,2019-06-26,6.566,219.16,1.248,residential
MH03,2019-06-27,7.406,220.73,1.398,residential
MH03,2019-06-28,8.845,226.03,1.63,residential
MH03,2019-06-29,9.288,215.92,1.792,residential
MH03,2019-06-30,9.609,221.84,1.805,residential
MH03,2019-07-01,8.299,218.03,1.586,residential
MH03,2019-07-02,9.703,220.14,1.837,residential
MH03,2019-07-03,8.962,226.39,1.649,residential
MH03,2019-07-04,9.283,220.96,1.751,residential
MH03,2019-07-05,0.03,220.23,0.006,residential
MH03,2019-07-06,6.432,213.2,1.257,residential
MH03,2019-07-07,4.623,223.73,0.861,residential
MH03,2019-07-08,7.529,223.23,1.405,residential
MH03,2019-07-09,6.386,230.82,1.153,residential
MH03,2019-07-12,9.749,218.46,1.859,residential
MH03,2019-07-13,8.136,221.1,1.533,residential
MH03,2019-07-14,6.03,221.25,1.136,residential
MH03,2019-07-15,4.819,227.89,0.881,residential
MH03,2019-07-16,4.89,219.52,0.928,residential
MH03,2019-07-17,5.287,221.4,0.995,residential
MH03,2019-07-18,5.239,223.04,0.979,residential
MH03,2019-07-19,4.755,220.93,0.897,residential
MH03,2019-07-20,7.327,217.77,1.402,residential
MH03,2019-07-21,5.376,220.97,1.014,residential
MH03,2019-07-22,5.73,225.37,1.059,residential
MH03,2019-07-23,5.747,214.87,1.114,residential
MH03,2019-07-24,7.314,220.66,1.381,residential
MH03,2019-07-25,5.063,216.5,0.974,residential
MH03,2019-07-26,5.529,225.98,1.019,residential
MH03,2019-07-27,7.019,212.38,1.377,residential
MH03,2019-07-28,7.677,217.21,1.473,residential
MH03,2019-07-29,7.297,221.89,1.37,residential
MH03,2019-07-30,7.196,227.83,1.316,residential
MH03,2019-07-31,7.49,219.67,1.421,residential
MH03,2019-08-01,8.307,217.22,1.593,residential
MH03,2019-08-02,6.569,229.41,1.193,residential
MH03,2019-08-03,5.828,212.76,1.141,residential
MH03,2019-08-04,5.917,209.01,1.18,residential
MH03,2019-08-05,5.549,222.2,1.041,residential
MH03,2019-08-06,4.515,217.49,0.865,residential
MH03,2019-08-07,4.69,214.89,0.909,residential
MH03,2019-08-08,0.0,200.0,0.0,residential
MH03,2019-08-09,0.0,200.0,0.0,residential
MH03,2019-08-10,0.0,200.0,0.0,residential
MH03,2019-08-11,0.0,200.0,0.0,residential
MH03,2019-08-12,0.0,200.0,0.0,residential
MH03,2019-08-13,0.0,200.0,0.0,residential
MH03,2019-08-14,0.0,200.0,0.0,residential
MH03,2019-08-15,0.0,200.0,0.0,residential
MH03,2019-08-16,0.0,200.0,0.0,residential
MH03,2019-08-17,0.0,200.0,0.0,residential
MH03,2019-08-18,0.0,200.0,0.0,residential
MH03,2019-08-20,0.0,200.0,0.0,residential
MH03,2019-08-21,0.0,200.0,0.0,residential
MH03,2019-08-22,0.0,200.0,0.0,residential
MH03,2019-08-23,0.0,200.0,0.0,residential
MH03,2019-08-24,0.0,200.0,0.0,residential
MH03,2019-08-25,0.0,200.0,0.0,residential
MH03,2019-08-26,0.0,200.0,0.0,residential
MH03,2019-08-27,0.0,200.0,0.0,residential
MH03,2019-08-28,0.0,200.0,0.0,residential
MH03,2019-08-29,0.0,200.0,0.0,residential
